150
1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99 100 101 102 103 104 105 106 107 108 109 110 111 112 113 114 115 116 117 118 119 120 121 122 123 124 125 126 127 128 129 130 131 132 133 134 135 136 137 138 139 140 141 142 143 144 145 146 147 148 149 150 
434.575 647.069 248.935 43.7677 524.233 697.544 419.931 397.94 661.16 274.667 609.877 478.897 134.87 225.622 227.339 263.178 560.18 615.069 688.558 514.419 128.466 149.887 329.155 504.555 525.578 497.139 307.999 664.923 637.693 373.031 268.49 340.601 369.793 398.504 363.854 580.167 653.679 346.14 458.598 572.963 405.07 628.091 430.965 53.9823 0 433.633 571.074 330.615 246.681 667.446 472.882 330.292 530.681 397.7 623.892 471.942 439.649 619.001 242.081 505.04 579.935 201.235 336.162 120.62 621.15 533.23 385.849 76.9398 552.597 692.09 26.4438 213.752 352.301 195.311 549.88 387.589 276.915 205.649 227.574 213.679 590.02 548.542 526.468 399.611 663.334 649.44 421.897 220.271 378.526 464.926 90.4846 404.34 377.781 244.317 536.1 351.424 499.719 433.422 721.203 545.172 418.315 739.849 442.758 83.2045 328.06 89.4646 525.179 684.152 437.4 574.685 312.874 148.504 274.048 739.242 47.8327 432.872 411.154 529.467 89.5526 591.287 247.888 251.656 230.145 416.176 137.718 376.434 528.948 38.5289 306.793 544.411 329.492 690.05 266.725 383.141 672.823 160.969 731.958 417.261 563.281 479.315 559.997 632.7 568.955 262.485 216.912 469.194 246.32 599.884 166.724 56.3338 
372.202 232.38 359.61 446.423 323.235 302.547 297.277 261.994 271.245 294.552 391.652 199.889 449.624 222.148 206.779 175.997 444.843 245.724 266.859 98.5449 316.836 416.098 192.74 225.176 96.1501 143.607 349.286 282.305 209.486 292.034 357.947 170.575 108.431 342.188 204.218 333.801 252.072 192.219 305.491 241.288 294.866 239.488 136.055 382.089 433.633 0 174.541 336.488 275.994 234.928 93.2204 162.429 213.919 37.2913 194.305 97.6778 318.54 186.715 200.291 398.947 340.862 366.685 312.008 344.244 209.595 424.211 148.299 507.038 308.549 258.71 413.713 273.902 369.284 433.615 181.949 386.173 168.557 229.306 226.91 231.695 161.32 418.595 115.615 284.926 275.605 216.968 381.995 273.288 256.667 37.2769 505.257 40.4097 179.112 269.789 387.767 248.359 247.026 360.453 297.903 310.26 250.522 308.247 354.71 468.946 117.716 455.517 357.763 252.062 99.5048 154.608 133.841 354.969 304.855 312.304 396.056 223.404 375.407 251.856 514.932 207.933 232.436 194.821 412.181 212.105 380.444 137.413 296.617 471.621 304.513 380.009 152.188 270.025 167.011 64.283 239.2 375.088 300.335 32.2974 207.154 455.476 127.879 263.89 314.999 286.235 319.542 140.239 277.622 417.028 375.231 394.716 
539.487 80.3477 532.484 592.003 468.188 130.848 463.39 430.377 97.3463 468.496 281.722 144.799 553.171 345.659 356.361 335.644 376.449 318.581 125.876 77.2998 468.895 579.46 259.26 146.775 97.5646 271.296 392.034 107.764 101.283 463.625 417.305 240.702 282.868 512.359 376.707 223.599 83.1022 246.779 268.099 103.532 289.698 64.9784 148.52 517.221 571.074 174.541 0 510.723 359.303 186.38 99.3914 336.849 108.637 207.718 181.799 236.019 293.542 161.328 360.266 348.699 232.991 535.941 485.987 463.588 240.336 364.627 194.757 638.063 209.41 172.459 547.765 374.934 543.038 518.147 280.391 558.344 294.533 379.416 390.36 357.487 82.4409 569.88 201.841 453.53 319.099 131.87 551.133 441.776 427.407 171.326 629.005 214.906 350.454 441.19 538.062 421.51 389.791 527.334 158.135 446.212 239.35 196.257 520.035 619.923 287.039 571.961 507.002 153.177 133.813 51.5045 302.158 460.884 478.824 180.974 540.657 204.707 369.984 156.05 642.635 36.32 401.893 319.425 484.605 376.577 542.085 310.232 211.099 606.863 351.738 304.083 243.941 260.612 314.106 195.99 166.33 473.474 240.889 170.565 63.8345 428.796 145.049 331.58 442.598 358.787 405.557 284.284 360.615 320.319 540.739 541.556 
104.07 560.432 86.9623 307.069 212.492 636.127 107.919 109.334 606.571 69.7922 692.761 505.162 440.26 309.323 243.657 224.713 704.138 375.711 586.838 433.788 227.372 201.763 400.75 534.579 422.438 290.277 500.017 618.363 524.77 66.8787 478.42 392.189 228.08 68.7513 136.976 641.409 585.209 414.834 565.211 570.818 527.488 575.496 434.734 312.795 330.615 336.488 510.723 0 399.234 507.223 424.502 176.559 536.811 306.295 458.737 297.191 562.975 465.119 211.487 648.29 646.185 133.52 26.0187 345.059 423.218 678.141 412.476 398.454 612.85 549.38 331.676 365.092 36.0159 474.58 329.721 67.2178 308.759 236.638 185.471 304.236 480.693 218.143 356.196 95.0596 429.544 519.112 93.3097 138.863 98.6744 342.969 420.25 296.44 164.564 116.086 208.023 92.0309 222.188 102.987 613.924 242.877 506.258 605.419 113.201 298.111 236.771 409.597 202.169 552.252 412.355 484.139 226.294 383.678 64.2064 621.634 284.398 496.628 581.62 563.857 414.585 544.42 150.792 308.008 486.274 161.268 195.491 201.296 594.53 360.972 468.925 656.272 364.011 491.967 263.717 336.35 526.942 410.864 558.602 347.074 540.638 667.569 417.152 388.659 269.83 421.445 411.124 261.776 400.358 705.306 167.707 274.717 
488.103 439.478 357.053 281.794 514.784 474.876 436.118 400.515 438.269 329.781 364.01 242.206 194.762 91.8443 158.3 189.975 328.376 513.328 484.454 322.775 206.879 328.563 100.056 264.759 345.106 396.699 101.204 438.724 444.783 401.272 89.0034 119.749 277.957 448.123 338.974 333.609 437.116 113.269 213.06 337.82 160.609 406.959 210.801 196.811 246.681 275.994 359.303 399.234 0 498.987 271.676 277.494 296.003 251.871 464.84 355.625 196.673 453.298 193.09 271.212 333.265 327.856 387.722 126.066 485.586 301.032 164.667 297.506 306.291 509.937 220.303 38.6427 433.741 161.465 445.663 466.37 120.942 162.597 214.369 95.1907 401.565 581.147 390.584 415.315 549.177 464.969 485.673 262.842 383.497 313.242 280.743 267.34 334.086 283.426 557.269 358.041 457.679 480.796 517.083 519.271 172.008 548.353 483.401 319.317 228.491 219.897 534.509 496.582 231.537 377.996 223.342 107.416 336.861 538.868 236.643 189.604 188.215 287.282 297.828 371.114 250.171 104.049 136.206 383.677 292.296 305.408 282.565 274.762 72.4766 301.841 126.399 544.476 156.311 211.884 494.757 114.999 564.572 247.33 335.975 271.355 397.579 531.998 534.784 22.4524 46.4861 378.392 1.64922 357.132 309.322 243.029 
498.696 143.267 556.914 677.759 388.45 214.354 426.431 404.121 211.214 488.591 462.917 325.205 681.959 456.067 440.108 405.919 562.717 186.188 128.36 180.042 547.018 634.307 403.729 331.827 154.051 217.645 553.948 228.776 91.4323 445.627 571.952 381.751 310.311 483.831 373.6 406.72 180.928 396.435 451.021 286.158 465.673 204.479 304.128 616.534 667.446 234.928 186.38 507.223 498.987 0 233.252 363.46 294.884 269.914 48.5817 214.28 474.7 48.4467 428.979 534.518 416.333 575.932 481.255 578.62 100.221 550.971 342.74 741.552 394.888 49.6135 648.163 503.371 531.917 660.105 189.118 535.43 401.96 462.033 451.426 466.043 108.321 490.471 153.35 425.199 160.97 58.6138 515.628 488.307 409.8 202.526 740.185 263.401 346.541 477.839 459.611 416.343 319.135 486.314 136.886 356.272 414.778 103.29 475.175 697.386 342.323 690.015 429.761 65.4136 272.544 139.951 358.397 587.032 497.994 131.006 628.256 380.17 548.338 342.429 749.721 208.994 447.772 428.505 633.477 347.817 601.691 320.351 397.454 705.655 510.409 490.323 372.796 79.5052 401.513 292.992 31.587 605.402 65.8762 256.584 248.951 612.571 107.462 190.827 342.209 504.757 544.737 245.471 500.531 503.865 591.445 626.101 
465.037 174.343 438.819 492.95 413.71 229.639 390.371 354.81 194.835 376.947 302.183 115.778 462.333 248.113 257.011 237.407 367.281 306.651 217.033 53.2103 369.509 480.923 173.086 137.115 82.755 224.89 320.7 202.676 173.179 383.559 339.673 152.072 197.74 434.268 295.553 243.418 182.48 164.121 235.264 148.376 238.431 161.461 71.7124 419.178 472.882 93.2204 99.3914 424.502 271.676 233.252 0 248.131 121.204 118.302 207.536 181.198 254.039 191.818 261.888 326.838 251.005 439.447 400.813 368.041 247.473 349.275 110.071 541.109 219.649 238.882 449.994 282.545 458.309 432.915 251.825 476.994 195.986 280.049 292.514 259.746 130.443 510.761 173.075 377.639 323.802 193.898 474.361 345.339 348.767 108.883 533.49 130.071 271.312 346.546 479.678 338.795 336.3 453.372 249.886 398.142 188.659 276.944 447.823 520.578 192.955 477.845 449.37 224.942 40.2562 106.513 207.178 368.5 387.271 269.865 441.607 155.873 321.806 161.749 546.339 126.01 306.235 221.38 403.209 305.324 443.316 229.036 210.369 509.096 277.279 298.766 149.549 291.43 214.77 97.4625 224.961 383.328 297.319 77.4888 116.138 394.09 145.448 323.134 400.247 274.74 318.123 228.026 273.123 330.8 442.8 442.35 
231.798 392.411 199.123 329.517 237.316 464.757 166.222 128.59 433.674 132.588 521.984 331.414 391.704 188.531 129.489 89.8264 546.204 284.815 423.282 260.884 201.923 271.457 246.05 360.467 253.803 168.294 375.705 444.596 362.745 143.732 365.873 232.408 55.9272 195.639 63.4108 468.635 414.11 256.996 404.098 394.287 373.61 401.825 260.679 287.901 330.292 162.429 336.849 176.559 277.494 363.46 248.131 0 360.729 130.222 315.778 151.154 406.592 316.802 98.0824 492.637 473.979 212.832 153.532 280.337 298.88 521.556 243.706 407.231 440.584 398.962 317.491 253.685 210.943 401.017 220.425 232.457 162.186 140.599 103.026 190.008 316.083 308.518 211.266 147.627 333.79 362.841 236.479 125.87 115.025 175.315 415.514 122.02 57.3336 114.465 282.458 96.446 185.208 221.739 452.626 243.741 344.322 453.186 220.275 342.252 63.9598 380.04 258.048 397.609 236.288 314.827 59.0715 308.015 142.825 463.763 284.939 329.624 439.39 389.555 419.14 369.607 86.9339 173.639 396.552 106.533 240.583 46.7995 423.555 368.393 336.618 492.111 203.573 369.609 121.316 160.828 377.188 334.399 423.075 170.648 364.232 525.933 261.748 302.408 261.672 297.005 305.784 139.43 278.99 538.21 228.311 280.002 
583.921 176.257 541.185 558.213 534.645 184.705 510.014 473.86 149.537 483.745 184.459 54.0171 489.399 309.441 339.896 331.454 268.646 412.495 220.58 146.985 446.742 566.847 201.969 40.9306 179.369 343.437 305.768 146.187 209.054 500.497 336.887 190.398 314.314 551.838 412.757 124.964 158.004 185.562 162.675 42.3001 192.294 123.435 107.514 477.112 530.681 213.919 108.637 536.811 296.003 294.884 121.204 360.729 0 234.683 286.838 301.101 189.816 267.013 354.173 240.153 133.394 534.926 514.247 414.405 340.973 256.102 146.965 590.253 105.069 279.707 505.457 320.563 571.594 445.075 364.723 592.551 267.449 361.329 386.328 321.553 188.847 631.965 284.251 496.44 420.019 240.338 592.309 442.766 466.665 228.955 575.977 248.654 389.719 448.449 600.876 454.628 456.962 572.467 249.395 518.158 145.298 296.817 567.462 590.713 300.473 515.712 570.539 259.45 124.468 156.69 312.44 402.984 493.911 274.697 507.813 113.805 268.054 48.1979 592.135 95.3541 406.726 287.429 406.866 425.759 528.191 347.103 103.256 563.402 270.493 196.492 205.956 367.845 300.273 200.556 274.775 410.264 349.051 193.456 50.971 321.544 239.676 427.285 519.038 289.6 339.644 348.589 297.001 218.063 532.687 510.811 
349.351 268.725 324.865 409.676 313.429 337.171 276.065 239.47 304.967 260.885 405.919 212.784 418.572 190.537 170.479 138.804 449.031 262.388 303.908 133.541 279.822 378.985 177.368 240.205 133.378 150.346 331.965 315.228 246.772 266.063 336.827 156.392 79.8128 317.226 178.168 349.607 287.059 180.124 307.297 265.839 290.161 272.627 143.977 346.62 397.7 37.2913 207.718 306.295 251.871 269.914 118.302 130.222 234.683 0 227.661 106.021 317.119 221.506 163.036 400.295 355.976 330.407 282.516 311.436 236.598 426.945 144.194 471.639 322.965 295.33 378.249 245.873 340.01 406.15 195.623 358.969 138.3 192.775 189.665 199.361 198.596 404.415 140.032 261.895 297.353 253.981 357.642 236.719 231.985 67.8349 470.788 18.2787 155.149 234.145 374.424 220.762 240.309 337.994 335.079 304.64 249.67 345.341 333.401 431.826 80.9189 422.329 345.347 289.12 112.413 191.102 96.8893 324.453 271.219 349.592 359.486 226.31 367.795 268.311 479.917 239.712 196.039 163.801 387.35 193.842 343.215 112.493 308.79 435.829 287.609 387.319 133.597 300.269 131.663 49.6458 275.503 345.726 334.872 41.3577 234.416 450.52 162.468 280.969 312.54 264.222 293.634 139.38 253.518 427.897 338.292 357.954 
452.007 159.844 508.481 632.886 345.575 238.55 379.094 356.08 228.299 440.163 463.429 309.88 643.696 416.45 396.723 361.376 555.256 152.513 157.999 155.567 502.004 586.963 372.451 320.624 124.951 169.515 525.854 245.754 105.474 397.403 541.181 350.105 263.26 436.224 325.021 405.393 197.75 366.763 435.648 285.156 445 214.64 279.244 573.655 623.892 194.305 181.799 458.737 464.84 48.5817 207.536 315.778 286.838 227.661 0 165.965 457.466 20.8724 383.983 522.798 414.767 527.965 432.759 538.47 65.2703 541.417 314.104 698.631 390.409 93.2051 605.251 466.579 483.66 625.008 144.246 487.681 362.742 418.249 405.465 425.968 99.3796 448.425 105.031 377.346 139.932 79.3578 468.603 440.995 361.462 159.826 698.421 219.602 297.977 430.026 417.179 367.783 274.099 439.586 173.777 314.798 394.546 149.171 428.716 651.595 297.171 649.65 386.889 102.491 244.775 130.811 313.068 548.905 449.532 172.688 583.82 360.604 528.309 335.033 707.288 210.691 400.648 389.088 600.438 299.627 554.767 272.224 390.058 662.243 481.637 483.274 338.484 84.0465 359.179 255.223 71.1786 568.343 108.496 218.83 245.608 596.949 67.3506 160.892 302.683 472.174 509.925 197.037 466.421 502.006 543.98 581.33 
307.389 269.424 342.689 476.126 234.579 349.165 231.297 201.732 324.138 274.365 483.381 294.439 511.592 285.96 249.733 210.18 542.006 157.779 291.352 161.942 345.836 422.551 283.225 317.889 138.85 45.9541 437.944 338.436 229.01 239.983 441.872 261.962 102.502 284.401 161.033 424.543 298.839 285.208 403.136 322.001 391.75 296.69 233.296 424.836 471.942 97.6778 236.019 297.191 355.625 214.28 181.198 151.154 301.101 106.021 165.965 0 416.108 169.406 229.942 496.584 432.194 362.269 271.206 401.197 149.536 521.683 244.869 548.315 400.782 253.344 455.898 345.988 324.887 505.628 90.0793 333.766 237.725 268.754 246.762 292.922 187.636 334.674 60.9404 224.507 197.343 221.922 320.969 277.004 203.149 72.3272 552.305 88.9556 133.524 264.696 303.01 205.237 156.323 295.005 317.3 217.088 348.094 309.004 286.558 491.637 145.855 509.372 272.118 255.186 195.94 197.738 159.888 419.588 283.837 324.447 429 321.034 471.346 342.947 558.655 272.268 237.467 261.163 489.841 145.305 391.589 106.442 390.638 510.46 393.625 476.26 239.618 219.553 219.032 153.869 231.042 442.77 272.243 129.141 283.847 552.458 120.13 176.471 219.296 369.098 395.635 48.4976 357.274 511.26 379.323 425.305 
637.026 365.893 537.322 476.961 627.75 367.323 572.586 534.798 334.809 497.209 172.399 149.665 357.717 264.156 323.292 338.343 141.164 558.046 410.395 302.734 399.404 523.15 162.515 148.97 335.304 462.062 146.959 327.789 394.694 548.039 187.246 174.191 380.974 599.092 469.199 157.142 346.997 149.817 29.3313 219.34 37.0048 312.098 186.215 392.119 439.649 318.54 293.542 562.975 196.673 474.7 254.039 406.592 189.816 317.119 457.466 416.108 0 439.656 352.436 86.0743 153.33 514.784 546.207 320.022 501.411 115.412 172.926 480.945 136.738 465.928 413.24 234.326 598.901 298.997 498.51 627.791 254.217 336.773 381.523 273.28 366.379 712.041 423.608 554.216 577.764 424.167 639.338 437.275 521.584 349.598 458.091 335.331 454.41 452.899 683.871 501.042 556.938 627.565 438.993 621.374 68.0183 486.38 626.756 515.176 343.788 396.203 656.525 446.667 224.559 334.971 347.738 292.566 505.931 464.415 433.078 98.2269 78.7559 152.305 477.822 285.109 413.438 257.555 254.789 500.933 485.907 415.15 115.3 463.956 133.371 105.225 203.042 541.306 299.284 267.741 458.441 287.848 533.344 287.019 240.786 140.063 398.843 575.189 629.643 178.068 223.064 455.662 196.62 160.633 500.36 439.651 
462.693 139.854 511.838 629.389 360.051 219.381 388.884 364.381 208.073 443.543 442.836 291.429 634.635 408.246 391.663 357.535 535.582 171.679 140.771 139.12 498.684 587.08 359.407 301.362 110.081 178.275 511.571 225.473 85.7603 405.066 528.041 337.207 263.032 445.413 330.048 384.919 177.594 352.992 417.374 264.566 428.107 193.882 263.449 568.123 619.001 186.715 161.328 465.119 453.298 48.4467 191.818 316.802 267.013 221.506 20.8724 169.406 439.656 0 380.662 503.829 394.319 529.557 439.103 530.693 85.194 522.069 299.816 693.144 370.242 84.2602 599.751 456.533 491.1 614.052 158.156 496.512 354.226 413.588 403.38 418.103 78.8916 463.26 109.056 386.089 160.756 62.1285 478.774 441.108 368.751 154.079 691.928 214.977 302.694 431.266 431.815 373.594 287.045 450.233 158.922 330.227 377.471 140.372 439.74 649.226 294.069 642.054 401.282 89.4978 229.977 110.603 310.181 539.73 453.104 160.294 579.839 343.297 511.299 315.184 701.365 189.88 400.423 380.728 588.398 307.603 554.116 274.567 370.267 657.215 467.597 463.502 326.921 101.83 353.132 245.616 61.8274 558.502 113.632 209.155 225.161 578.846 59.038 180.785 319.158 459.841 498.765 204.375 454.861 481.625 544.36 577.721 
295.375 428.372 190.579 248.905 329.431 491.086 243.957 209.427 456.673 144.773 491.16 313.19 293.767 101.254 35.08 24.72 493.501 376.952 465.656 292.1 118.054 219.197 191.287 342.79 296.058 257.287 294.139 464.426 409.603 208.184 278.324 185.643 128.23 255.565 151.899 443.971 442.649 206.485 356.425 393.256 316.547 423.337 246.789 195.292 242.081 200.291 360.266 211.487 193.09 428.979 261.888 98.0824 354.173 163.036 383.983 229.942 352.436 380.662 0 437.295 447.532 180.764 196.986 182.284 379.069 467.258 214.246 318.373 414.815 457.496 226.116 163.583 247.168 303.915 310.253 277.598 99.0763 42.5395 32.2454 99.1267 361.386 388.987 284.686 222.879 423.311 416.815 293.893 89.6833 191.625 227.443 323.129 166.153 154.202 101.088 366.209 165.429 282.706 287.822 497.282 339.428 298.571 508.249 290.312 269.126 86.8167 283.907 345.086 451.995 235.951 351.709 71.1008 210.416 153.556 512.425 200.129 293.272 370.709 371.891 328.83 387.777 61.028 96.5737 302.07 201.659 182.046 139.929 394.493 280.609 259.73 448.51 159.184 448.095 55.9748 164.455 437.134 237.103 492.44 191.797 371.179 457.003 322.122 395.079 358.588 214.512 214.448 230.743 194.403 499.404 181.059 197.36 
723.085 412.827 620.208 544.664 712.323 398.009 658.577 620.779 369.919 582.005 141.533 213.816 408.071 346.266 407.325 423.849 57.3076 633.388 454.681 371.572 477.5 599.775 248.351 202.812 404.898 542.449 198.403 359.42 449.124 634.089 239.545 260.251 466.203 685.1 555.175 158.358 387.83 235.886 93.458 258.368 120.802 353.297 263.766 460.928 505.04 398.947 348.699 648.29 271.212 534.518 326.838 492.637 240.153 400.295 522.798 496.584 86.0743 503.829 437.295 0 150.357 595.726 631.858 388.51 571.505 30.1797 256.578 538.037 152.618 519.485 478.989 309.792 684.163 343.583 576.312 713.385 339.624 419.725 465.815 354.651 427.243 797.655 499.328 640.264 649.339 480.487 725.305 520.896 607.639 428.046 511.879 418.377 540.105 537.295 769.289 587.108 640.566 713.637 480.17 704.929 150.944 532.409 712.821 583.841 429.733 451.292 741.707 498.84 301.887 395.107 433.804 356.54 590.568 506.091 503.811 175.55 97.0619 194.066 532.737 332.753 498.323 341.66 298.253 586.303 563.386 500.517 141.291 525.578 201.179 65.0094 289.107 605.527 384.763 351.352 514.927 346.815 589.146 368.159 288.971 89.673 468.415 649.967 712.325 250.453 289.335 537.739 270.853 108.784 579.497 511.228 
703.283 281.634 638.111 614.107 663.924 253.087 631.482 594.38 228.892 587.18 51.2535 143.415 508.682 378.987 425.644 427.821 155.164 545.433 319.14 280.373 520.28 644.613 264.388 115.939 312.601 475.482 299.903 216.133 325.984 617.075 339.489 263.709 433.414 668.969 530.863 9.72314 251.197 247.069 127.006 130.279 180.386 218.698 213.816 529.376 579.935 340.862 232.991 646.185 333.265 416.333 251.005 473.979 133.394 355.976 414.767 432.194 153.33 394.319 447.532 150.357 0 624.165 625.489 459.328 471.826 152.739 234.487 627.595 33.3972 392.697 553.566 367.288 681.862 451.768 498.071 705.986 350.794 444.033 479.385 390.142 315.431 759.074 417.622 616.284 550.894 358.806 709.798 537.056 585.188 359.869 606.824 371.834 510.016 547.318 728.458 570.112 586.991 692.338 341.1 649.126 162.212 396.72 688.562 650.567 410.744 544.789 698.585 370.877 243.758 284.076 420.052 436.902 596.929 366.921 566.963 155.759 221.726 89.2774 625.805 207.358 505.553 363.745 407.894 549.736 606.098 467.523 53.4168 607.433 280.795 87.6857 288.548 492.816 391.561 314.449 392.296 435.734 463.611 316.244 169.162 240.02 371.925 559.917 651.048 318.619 367.516 478.886 333.656 87.5527 615.844 572.162 
235.82 599.032 47.9991 174.26 341.046 666.511 234.352 222.044 633.14 96.4164 665.557 493.138 321.497 250.786 198.586 203.948 652.996 475.606 632.776 463.807 124.432 70.3435 361.547 522.606 461.947 371 422.436 641.944 573.426 187.536 393.119 360.458 267.706 202.262 212.91 621.247 616.926 378.284 523.71 573.966 477.822 600.115 427.502 193.047 201.235 366.685 535.941 133.52 327.856 575.932 439.447 212.832 534.926 330.407 527.965 362.269 514.784 529.557 180.764 595.726 624.165 0 144.976 241.533 505.891 625.874 393.476 265.81 592.02 611.772 206.289 289.712 151.514 365.517 419.034 186.522 273.511 180.518 148.685 241.513 525.976 350.894 423.043 216.628 528.387 575.15 221.775 94.1776 204.638 385.723 289.231 327.648 236.341 98.4695 341.542 182.406 335.015 236.045 663.025 367.897 468.999 665.816 246.684 164.905 249.618 285.237 334.721 610.066 415.966 521.289 234.04 282.215 90.4416 675.318 157.575 468.568 516.064 551.51 282.242 565.351 134.38 261.356 385.45 258.059 63.6124 255.831 570.793 229.097 400.329 616.338 336.3 576.774 235.247 342.388 590.019 307.461 634.424 365.413 551.084 598.146 474.49 491.011 393.935 350.032 326.024 340.825 328.554 669.456 34.7824 147.152 
104.105 534.901 101.603 315.554 196.341 610.897 89.8456 85.502 581.586 64.3421 672.573 483.806 440.258 296.76 230.393 208.079 687.296 351.519 561.027 408.934 226.178 214.893 383.717 513.094 397.074 264.419 488.852 593.541 498.927 44.6426 469.029 374.135 203.738 64.609 111.224 620.505 559.969 397.272 547.419 547.669 511.138 550.675 413.201 314.341 336.162 312.008 485.987 26.0187 387.722 481.255 400.813 153.532 514.247 282.516 432.759 271.206 546.207 439.103 196.986 631.858 625.489 144.976 0 341.365 397.642 661.559 392.512 406.331 592.113 523.363 335.191 354.783 57.503 471.182 304.387 81.6576 292.322 225.573 173.369 292.532 454.992 213.617 330.178 73.9856 405.337 493.129 98.3547 132.608 73.3852 317.653 426.428 272.139 138.761 107.879 199.938 66.1351 199.631 99.9385 588.022 224.643 488.149 579.401 107.491 309.659 215.085 412.037 190.457 526.244 389.791 458.774 205.482 378.971 62.5645 595.653 289.086 477.298 567.684 542.304 422.04 519.901 137.608 293.42 480.513 135.788 204.248 176.115 574.209 368.156 456.237 637.9 345.678 466.594 247.161 314.087 500.925 406.384 532.844 323.509 516.931 653.986 391.195 364.828 251.232 409.708 402.279 235.829 388.915 686.217 177.788 279.875 
445.451 541.864 281.352 156.976 505.512 586.575 410.491 380.4 549.943 277.334 489.5 361.69 111.737 122.7 153.834 195.192 444.605 554.702 585.07 413.926 119.63 221.958 212.489 386.382 429.657 434.293 195.329 552.414 538.346 367.649 159.309 226.311 304.724 405.849 330.314 459.615 544.934 228.888 338.268 456.678 284.975 517.398 318.797 72.4602 120.62 344.244 463.588 345.059 126.066 578.62 368.041 280.337 414.405 311.436 538.47 401.197 320.022 530.693 182.284 388.51 459.328 241.533 341.365 0 545.813 417.392 272.569 176.088 432.148 597.743 94.2378 94.3483 375.127 129.818 486.891 410.457 176.943 139.746 184.379 112.59 491.929 551.808 448.96 388.974 598.236 553.687 437.839 208.964 361.178 379.02 165.499 321.973 335.825 234.329 533.181 333.271 464.211 440.965 617.925 518.912 297.839 641.971 447.069 195.591 256.226 111.421 515.932 587.46 330.191 473.113 243.99 40.7227 281.159 637.635 115.81 313.367 297.216 410.51 179.303 480.738 217.053 150.337 144.061 381.879 190.948 321.336 408.465 149.758 188.145 425.089 219.647 611.388 182.538 286.438 579.998 66.4474 644.296 322.496 449.862 371.39 472.067 573.154 539.288 142.223 99.2377 409.696 125.7 480.565 214.532 124.001 
404.556 224.985 481.312 625.648 289.213 303.776 334.797 316.345 293.267 413.691 521.444 357.702 654.504 426.651 397.089 358.562 607.344 87.6661 222.209 199.939 495.361 568.854 399.56 371.824 166.682 135.355 555.735 310.66 170.7 358.91 566.82 377.078 252.038 392.982 295.607 462.662 262.782 396.48 481.68 343.714 485.341 278.383 317.571 573.367 621.15 209.595 240.336 423.218 485.586 100.221 247.473 298.88 340.973 236.598 65.2703 149.536 501.411 85.194 379.069 571.505 471.826 505.891 397.642 545.813 0 591.88 346.5 697.329 445.779 149.774 604.606 482.225 444.885 642.398 94.7861 444.993 374.897 416.982 396.279 434.919 159.394 390.662 96.9323 336.026 79.0921 144.088 422.408 424.43 324.584 172.347 700.383 224.225 270.209 410.164 360.004 335.157 222.58 392.336 235.483 256.384 436.02 202.733 380.543 640.688 293.717 655.532 330.445 163.395 280.509 188.843 308.455 560.802 422.37 231.162 578.489 403.32 568.576 388.943 707.348 271.604 385.758 400.247 621.765 261.958 539.278 252.63 443.366 659.678 510.986 536.102 361.166 70.9377 363.436 273.794 129.896 582.32 136.813 239.148 303.434 641.473 103.09 95.6447 241.988 495.574 528.904 165.434 487.215 558.375 525.431 574.839 
752.313 425.272 650.381 573.202 739.609 404.878 687.329 649.513 378.64 611.994 133.655 234.666 433.591 376.444 437.412 453.612 27.3557 655.878 465.861 392.239 507.477 629.568 277.912 220.805 425.667 567.433 225.759 367.062 463.999 663.35 266.543 289.301 494.122 714.463 583.911 161.652 398.354 265.124 119.683 270.232 150.712 364.328 288.426 489.745 533.23 424.211 364.627 678.141 301.032 550.971 349.275 521.556 256.102 426.945 541.417 521.683 115.412 522.069 467.258 30.1797 152.739 625.874 661.559 417.392 591.88 0 283.823 564.581 161.336 533.657 507.28 339.64 714.033 368.227 600.009 743.119 369.417 449.889 495.879 384.828 444.61 825.836 522.248 669.169 670.165 495.875 754.734 551.03 636.58 452.344 537.789 444.927 568.438 567.349 797.271 616.303 667.243 742.781 490.064 731.525 178.55 543.753 741.807 612.503 458.444 477.638 769.474 512.605 326.213 412.415 462.826 384.8 620.587 516.002 532.874 201.09 123.066 208.688 558.837 346.258 528.286 371.729 323.018 614.288 593.28 528.537 154.068 553.045 230.587 65.2924 318.161 623.45 414.533 378.33 530.208 374.264 603.872 393.847 303.283 94.6597 488.899 672.18 738.384 280.118 318.159 563.601 300.646 94.1354 609.536 540.409 
